subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
831,1,65,15,43,14,105,18,59,16,0.56,0.27,0.23,0.21,0.64,0.57,65,16,17.30,18.40,0.62,0.85,4.49,6.34,0.90,19.61,0.73,0.71,7.14,1.89,0.17,0.75,0.17,0.12,0.29
791,1,72,7,46,7,163,15,88,15,0.54,0.17,0.10,0.12,0.36,0.42,72,16,17.40,17.20,0.44,0.84,3.99,5.64,0.84,13.79,0.52,0.60,9.00,2.12,0.17,0.46,0.10,0.05,0.15
807,1,33,4,18,3,49,4,27,3,0.55,0.11,0.12,0.25,0.50,0.50,33,16,16.40,17.60,0.67,0.85,3.33,4.71,0.90,16.64,0.67,0.62,3.12,1.25,0.19,0.50,0.22,0.07,0.30
677,1,103,20,63,19,214,25,101,24,0.47,0.24,0.19,0.04,0.04,0.14,103,17,17.50,17.70,0.48,0.88,4.98,7.04,0.86,17.10,0.62,0.69,12.46,2.50,0.18,0.58,0.14,0.06,0.20
742,1,58,10,36,9,124,16,67,15,0.54,0.22,0.17,0.30,0.90,0.67,58,18,17.50,17.50,0.47,0.88,3.68,5.21,0.84,13.28,0.54,0.90,8.10,2.01,0.13,0.49,0.13,0.06,0.19
734,1,37,6,27,6,71,8,43,8,0.61,0.19,0.16,0.17,0.33,0.41,37,18,15.90,17.80,0.52,0.92,3.10,4.39,0.85,12.11,0.63,0.58,4.08,1.43,0.16,0.53,0.21,0.07,0.28
756,1,88,14,64,14,178,18,96,18,0.54,0.19,0.16,0.10,0.20,0.32,88,17,17.80,18.00,0.49,0.89,4.66,6.60,0.86,16.55,0.67,0.70,9.80,2.21,0.15,0.61,0.17,0.10,0.27
591,1,72,12,46,11,132,20,69,19,0.52,0.28,0.17,0.00,0.00,0.00,72,13,16.90,18.90,0.55,0.87,4.43,6.27,0.88,17.08,0.67,0.85,9.31,2.16,0.16,0.55,0.19,0.07,0.26
848,1,50,9,34,8,98,11,56,9,0.57,0.16,0.18,0.08,0.08,0.20,50,18,16.10,17.80,0.51,0.88,3.57,5.05,0.85,13.57,0.61,0.75,6.75,1.84,0.16,0.52,0.16,0.09,0.25
745,1,61,7,32,6,116,9,51,8,0.44,0.16,0.11,0.18,0.36,0.43,61,17,16.10,16.50,0.53,0.85,4.00,5.66,0.86,15.27,0.63,0.64,4.45,1.49,0.14,0.61,0.20,0.02,0.22
914,1,85,18,56,17,176,26,90,24,0.51,0.27,0.21,0.13,0.27,0.37,85,16,17.80,18.40,0.48,0.89,4.53,6.41,0.86,15.95,0.62,0.67,6.67,1.83,0.11,0.64,0.13,0.10,0.23
845,1,49,11,31,11,74,12,39,12,0.53,0.31,0.22,0.14,0.14,0.27,49,15,16.30,17.60,0.66,0.83,4.03,5.70,0.90,19.52,0.79,0.86,5.14,1.60,0.15,0.68,0.26,0.05,0.31
804,1,60,13,40,12,129,16,67,15,0.52,0.22,0.22,0.20,0.40,0.45,60,18,15.80,17.50,0.47,0.83,3.74,5.28,0.84,13.40,0.60,0.80,6.40,1.79,0.12,0.55,0.22,0.04,0.27
710,1,13,2,8,2,14,2,9,2,0.64,0.22,0.15,0.00,0.00,0.00,13,13,13,13,0.93,0.93,2.46,3.47,0.97,40.81,0.89,1.00,2.00,1.00,0.22,0.83,0.11,0.00,0.11
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1,73,11,49,11,136,12,72,12,0.53,0.17,0.15,0.08,0.08,0.20,73,15,17.80,17.00,0.54,0.88,4.43,6.26,0.87,16.85,0.68,0.92,10.08,2.25,0.15,0.60,0.11,0.08,0.19
625,1,123,22,84,20,263,30,135,28,0.51,0.21,0.18,0.12,0.47,0.49,123,15,18.60,17.70,0.47,0.88,5.36,7.58,0.86,17.74,0.62,0.71,16.94,2.91,0.18,0.62,0.17,0.09,0.26
901,1,64,13,41,13,108,17,62,17,0.57,0.27,0.20,0.20,0.60,0.55,64,11,18.10,16.40,0.59,0.84,4.35,6.16,0.89,18.20,0.66,0.73,8.07,2.01,0.18,0.63,0.10,0.05,0.15
733,1,103,20,71,18,197,23,110,20,0.56,0.18,0.19,0.17,0.83,0.65,103,17,17.90,18.20,0.52,0.92,5.19,7.34,0.88,18.69,0.65,0.67,13.33,2.58,0.18,0.61,0.14,0.08,0.22
588,1,11,2,7,2,11,2,7,2,0.64,0.29,0.18,0,0,0,11,11,11,11,1.00,1.00,2.35,3.32,1.00,NaN,1.00,0,0,0,0.00,1.00,0.57,0.00,0.57
522,1,54,7,35,6,122,12,64,11,0.52,0.17,0.13,0.00,0.00,0.00,54,17,14.50,17.10,0.44,0.85,3.46,4.89,0.83,12.30,0.55,0.75,6.75,1.84,0.14,0.50,0.11,0.03,0.14
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1,57,8,34,8,112,13,61,13,0.54,0.21,0.14,0.00,0.00,0.00,57,16,16.50,16.90,0.51,0.86,3.81,5.39,0.86,14.32,0.56,0.71,7.14,1.89,0.16,0.42,0.11,0.07,0.18
779,1,90,15,62,14,174,23,95,22,0.55,0.23,0.17,0.11,0.22,0.33,90,16,17.00,17.10,0.52,0.88,4.82,6.82,0.87,17.53,0.65,0.89,14.22,2.67,0.17,0.57,0.13,0.07,0.20
782,1,19,2,11,2,24,2,13,2,0.54,0.15,0.11,0.00,0.00,0.00,19,15,16.50,16.30,0.79,0.75,2.74,3.88,0.93,18.78,0.85,1.00,2.00,1.00,0.15,0.75,0.15,0.08,0.23
632,1,82,12,56,12,176,18,93,18,0.53,0.19,0.15,0.08,0.15,0.28,82,18,17.20,16.20,0.47,0.84,4.37,6.18,0.85,15.20,0.60,0.69,12.46,2.50,0.19,0.50,0.12,0.09,0.20
653,1,101,17,72,17,226,21,120,21,0.53,0.17,0.17,0.10,0.30,0.39,101,18,17.40,18.10,0.45,0.87,4.75,6.72,0.85,15.84,0.60,0.63,12.03,2.45,0.16,0.59,0.17,0.06,0.23
678,1,88,11,55,9,191,15,100,12,0.52,0.12,0.12,0.00,0.00,0.00,88,19,17.60,16.90,0.46,0.87,4.50,6.37,0.85,15.46,0.55,0.50,6.50,1.80,0.13,0.60,0.09,0.10,0.19
790,1,82,13,57,12,165,19,91,17,0.55,0.19,0.16,0.17,0.50,0.50,82,15,16.10,17.80,0.50,0.88,4.51,6.38,0.86,16.19,0.63,0.67,8.00,2.00,0.13,0.60,0.15,0.11,0.26
754,1,86,14,55,11,155,21,84,18,0.54,0.21,0.16,0.04,0.04,0.14,86,19,17.50,18.40,0.55,0.93,4.88,6.91,0.88,18.75,0.65,0.67,10.67,2.31,0.19,0.62,0.11,0.11,0.21
