subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
220,1,34,5,29,4,49,6,37,4,0.76,0.11,0.15,0.00,0.00,0.00,34,34,34,34,0.69,0.69,3.43,4.86,0.91,18.00,0.78,0.78,10.89,2.33,0.38,0.78,0.11,0.11,0.22
221,1,36,6,33,5,55,6,45,5,0.82,0.11,0.17,0.04,0.04,0.15,36,35,34.20,34.30,0.65,0.70,3.43,4.85,0.89,16.46,0.73,0.74,12.57,2.51,0.38,0.67,0.16,0.07,0.22
222,1,45,10,42,8,59,11,56,9,0.95,0.16,0.22,0.06,0.12,0.25,45,38,38.50,37.30,0.76,0.76,4.14,5.86,0.93,26.66,0.75,0.73,17.45,2.95,0.43,0.78,0.09,0.12,0.21
224,1,47,6,42,5,65,6,55,5,0.85,0.09,0.13,0.03,0.03,0.12,47,39,38.20,38.90,0.72,0.78,4.12,5.83,0.92,23.34,0.76,0.76,18.94,3.08,0.45,0.80,0.07,0.09,0.16
225,1,39,5,36,4,60,12,49,4,0.82,0.08,0.13,0.05,0.05,0.15,39,32,34.50,33.10,0.65,0.64,3.56,5.03,0.89,16.90,0.73,0.86,16.41,2.86,0.39,0.64,0.16,0.04,0.20
226,1,29,7,23,3,38,11,28,5,0.74,0.18,0.24,0.00,0.00,0.00,29,29,29,29,0.76,0.76,3.33,4.70,0.93,21.26,0.82,0.82,7.36,1.92,0.32,0.71,0.14,0.18,0.32
228,1,41,7,36,6,56,7,45,6,0.80,0.13,0.17,0.11,0.32,0.40,41,37,37.90,37.20,0.73,0.74,3.87,5.48,0.92,22.57,0.80,0.82,18.89,3.07,0.51,0.64,0.09,0.04,0.13
230,1,50,9,47,8,70,12,64,9,0.91,0.14,0.18,0.11,0.56,0.53,50,38,39.40,39.80,0.71,0.76,4.23,5.98,0.92,23.30,0.73,0.69,21.36,3.27,0.48,0.80,0.06,0.06,0.12
232,1,39,4,35,3,53,7,42,3,0.79,0.07,0.10,0.00,0.00,0.00,39,38,37.60,37.80,0.74,0.76,3.79,5.36,0.92,22.32,0.83,0.87,17.39,2.95,0.48,0.64,0.07,0.12,0.19
233,1,43,8,39,7,65,9,59,7,0.91,0.12,0.19,0.05,0.10,0.22,43,36,36.80,34.90,0.66,0.72,3.77,5.33,0.90,18.32,0.66,0.65,16.90,2.91,0.44,0.50,0.08,0.07,0.15
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,1,42,13,35,9,57,15,43,9,0.75,0.21,0.31,0.04,0.04,0.14,42,36,37.30,35.80,0.74,0.72,3.93,5.56,0.92,23.25,0.81,0.83,16.67,2.89,0.47,0.86,0.12,0.09,0.21
237,1,47,5,43,4,68,6,59,4,0.87,0.07,0.11,0.03,0.03,0.12,47,41,37.70,36.80,0.69,0.82,4.03,5.70,0.91,20.93,0.73,0.74,18.38,3.03,0.42,0.67,0.10,0.08,0.19
240,1,30,6,26,5,40,11,30,6,0.75,0.20,0.20,0.08,0.08,0.20,30,30,30,30,0.75,0.75,3.35,4.74,0.92,20.54,0.87,0.92,10.08,2.25,0.37,0.75,0.30,0.03,0.33
