filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
242.txt,1,16,7,13,6,21,10,14,7,0.67,0.50,0.44,0.20,0.20,0.32,16,16,16,16,0.76,0.76,2.47,3.49,0.91,14.80,0.93,1.00,5.00,1.58,0.36,0.83,0.14,0.07,0.21
243.txt,1,16,9,14,8,20,12,16,9,0.80,0.56,0.56,0.17,0.17,0.29,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.88,0.83,4.17,1.44,0.31,0.88,0.12,0.00,0.12
246.txt,1,15,7,12,6,18,9,13,6,0.72,0.46,0.47,0.17,0.17,0.29,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,0.83,4.17,1.44,0.38,1.00,0.08,0.00,0.08
248.txt,1,18,8,15,7,22,10,16,8,0.73,0.50,0.44,0.17,0.17,0.29,18,18,18,18,0.82,0.82,2.71,3.84,0.94,20.68,0.94,1.00,6.00,1.73,0.38,0.88,0.06,0.06,0.12
249.txt,1,20,8,17,7,24,10,18,8,0.75,0.44,0.40,0.14,0.14,0.27,20,20,20,20,0.83,0.83,2.89,4.08,0.94,24.06,0.94,1.00,7.00,1.87,0.39,0.86,0.11,0.11,0.22
251.txt,1,15,7,12,6,18,9,13,6,0.72,0.46,0.47,0.17,0.17,0.29,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,0.83,4.17,1.44,0.38,1.00,0.08,0.00,0.08
252.txt,1,23,11,21,10,27,14,22,10,0.81,0.45,0.48,0.25,0.75,0.61,23,23,23,23,0.85,0.85,3.13,4.43,0.95,29.42,0.95,0.92,10.08,2.25,0.50,1.00,0.14,0.00,0.14
253.txt,1,14,7,12,6,21,14,15,9,0.71,0.60,0.50,0.20,0.20,0.32,14,14,14,14,0.67,0.67,2.16,3.06,0.87,9.93,0.80,1.00,5.00,1.58,0.33,0.71,0.13,0.00,0.13
254.txt,1,15,4,12,3,19,6,15,5,0.79,0.33,0.27,0.00,0.00,0.00,15,15,15,15,0.79,0.79,2.43,3.44,0.92,15.93,0.80,0.86,5.14,1.60,0.40,0.67,0.07,0.07,0.13
256.txt,1,18,8,15,7,24,11,16,8,0.67,0.50,0.44,0.17,0.17,0.29,18,18,18,18,0.75,0.75,2.60,3.67,0.91,15.25,0.94,1.00,6.00,1.73,0.38,0.86,0.12,0.06,0.19
257.txt,1,22,10,19,9,33,14,23,10,0.70,0.43,0.45,0.09,0.09,0.21,22,22,22,22,0.67,0.67,2.71,3.83,0.88,13.09,0.83,0.73,5.82,1.71,0.35,0.89,0.09,0.04,0.13
258.txt,1,17,8,14,7,21,10,16,8,0.76,0.50,0.47,0.14,0.14,0.27,17,17,17,17,0.81,0.81,2.62,3.71,0.93,19.05,0.88,0.86,5.14,1.60,0.38,0.88,0.06,0.00,0.06
260.txt,1,18,8,16,7,33,16,24,11,0.73,0.46,0.44,0.08,0.08,0.20,18,18,18,18,0.55,0.55,2.22,3.13,0.83,8.76,0.67,0.67,5.33,1.63,0.33,0.64,0.04,0.00,0.04
261.txt,1,21,9,18,8,27,14,19,9,0.70,0.47,0.43,0.14,0.14,0.27,21,21,21,21,0.78,0.78,2.86,4.04,0.92,18.77,0.95,1.00,7.00,1.87,0.37,0.89,0.11,0.05,0.16
262.txt,1,15,7,12,6,18,9,13,7,0.72,0.54,0.47,0.20,0.20,0.32,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,1.00,5.00,1.58,0.38,0.83,0.15,0.00,0.15
263.txt,1,15,6,13,6,18,7,14,7,0.78,0.50,0.40,0.20,0.20,0.32,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.93,1.00,5.00,1.58,0.36,0.86,0.07,0.07,0.14
264.txt,1,17,8,14,7,20,10,14,7,0.70,0.50,0.47,0.20,0.20,0.32,17,17,17,17,0.85,0.85,2.69,3.80,0.95,23.98,1.00,1.00,5.00,1.58,0.36,1.00,0.07,0.07,0.14
