subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
640,1,69,11,45,11,103,12,58,12,0.56,0.21,0.16,0.24,0.94,0.69,69,44,40.10,41.10,0.67,0.83,4.81,6.80,0.91,23.29,0.78,1.00,17.00,2.92,0.29,0.72,0.12,0.07,0.19
853,1,50,9,33,9,87,9,42,9,0.48,0.21,0.18,0.00,0.00,0.00,50,32,34.80,32.80,0.57,0.64,3.79,5.36,0.88,15.64,0.79,1.00,9.00,2.12,0.21,0.69,0.12,0.02,0.14
526,1,59,10,39,10,112,18,60,18,0.54,0.30,0.17,0.07,0.07,0.18,59,29,34.40,33.50,0.53,0.63,3.94,5.57,0.86,15.09,0.65,0.80,9.60,2.19,0.20,0.52,0.10,0.10,0.20
699,1,50,5,34,5,84,5,48,5,0.57,0.10,0.10,0.09,0.09,0.21,50,36,35.00,33.40,0.60,0.72,3.86,5.46,0.88,16.43,0.71,0.73,5.82,1.71,0.17,0.64,0.12,0.04,0.17
636,1,46,2,30,2,77,4,43,4,0.56,0.09,0.04,0.00,0.00,0.00,46,34,34.20,36.10,0.60,0.68,3.71,5.24,0.88,15.91,0.70,1.00,9.00,2.12,0.21,0.61,0.14,0.05,0.19
919,1,69,6,47,6,153,9,83,9,0.54,0.11,0.09,0.16,0.47,0.49,69,37,36.30,34.90,0.45,0.72,3.94,5.58,0.84,13.80,0.57,0.58,6.37,1.78,0.13,0.44,0.14,0.10,0.24
587,1,54,9,33,9,132,13,63,13,0.48,0.21,0.17,0.25,0.75,0.61,54,30,29.40,29.60,0.41,0.61,3.32,4.70,0.82,11.58,0.52,0.75,6.75,1.84,0.14,0.46,0.10,0.06,0.16
662,1,30,11,18,11,43,16,24,16,0.56,0.67,0.37,0.40,0.80,0.63,30,30,30,30,0.70,0.70,3.23,4.57,0.90,17.07,0.75,1.00,5.00,1.58,0.21,0.77,0.08,0.08,0.17
888,1,65,7,40,7,131,9,64,9,0.49,0.14,0.11,0.12,0.24,0.34,65,32,34.30,34.80,0.50,0.65,4.02,5.68,0.86,14.73,0.62,0.71,8.47,2.06,0.19,0.53,0.14,0.03,0.17
645,1,44,3,25,3,86,5,39,5,0.45,0.13,0.07,0.00,0.00,0.00,44,25,31.50,27.80,0.51,0.50,3.35,4.74,0.85,12.86,0.64,0.78,5.44,1.65,0.18,0.57,0.13,0.03,0.15
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,1,59,3,35,3,125,4,66,4,0.53,0.06,0.05,0.08,0.08,0.20,59,36,32.70,31.30,0.47,0.67,3.73,5.28,0.84,13.49,0.53,0.75,6.75,1.84,0.14,0.42,0.08,0.12,0.20
517,1,50,7,32,7,82,9,42,9,0.51,0.21,0.14,0.11,0.11,0.24,50,36,37.00,34.70,0.61,0.72,3.90,5.52,0.89,17.05,0.76,0.89,7.11,1.89,0.19,0.67,0.21,0.05,0.26
592,1,39,2,21,2,62,2,27,2,0.44,0.07,0.05,0.17,0.17,0.29,39,32,34.00,31.80,0.63,0.64,3.50,4.95,0.89,15.96,0.78,0.83,4.17,1.44,0.19,0.62,0.26,0.04,0.30
651,1,79,19,59,19,122,24,78,24,0.64,0.31,0.24,0.06,0.06,0.17,79,41,39.80,42.10,0.65,0.82,5.06,7.15,0.91,23.06,0.76,0.88,13.24,2.57,0.19,0.66,0.21,0.08,0.28
545,1,34,2,19,2,63,3,28,3,0.44,0.11,0.06,0.00,0.00,0.00,34,28,29.30,27.20,0.54,0.56,3.03,4.28,0.85,12.09,0.68,0.80,3.20,1.26,0.14,0.56,0.18,0.04,0.21
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1,52,5,30,5,134,7,62,7,0.46,0.11,0.10,0.18,0.36,0.43,52,31,29.30,30.50,0.39,0.59,3.18,4.49,0.81,11.01,0.48,0.73,5.82,1.71,0.13,0.42,0.16,0.05,0.21
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,1,66,11,44,10,119,15,69,14,0.58,0.20,0.17,0.08,0.08,0.20,66,32,35.20,32.80,0.55,0.64,4.28,6.05,0.88,16.83,0.64,0.77,7.69,1.96,0.14,0.53,0.16,0.09,0.25
844,1,34,4,18,4,54,6,24,6,0.44,0.25,0.12,0.20,0.20,0.32,34,31,31.90,31.80,0.63,0.62,3.27,4.63,0.88,14.94,0.75,0.80,3.20,1.26,0.17,0.77,0.12,0.04,0.17
