filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
240.txt,1,41,14,35,13,60,18,45,14,0.75,0.31,0.34,0.23,1.14,0.75,41,37,35.70,34.90,0.68,0.74,3.74,5.29,0.91,19.12,0.78,0.77,13.14,2.56,0.38,0.73,0.16,0.07,0.22
241.txt,1,24,8,18,6,28,9,18,6,0.64,0.33,0.33,0.00,0.00,0.00,24,24,24,24,0.86,0.86,3.21,4.54,0.95,31.28,1.00,1.00,5.00,1.58,0.28,1.00,0.33,0.00,0.33
242.txt,1,38,10,34,9,51,16,39,9,0.76,0.23,0.26,0.00,0.00,0.00,38,37,37.10,37.00,0.75,0.74,3.76,5.32,0.93,22.82,0.87,0.89,15.21,2.76,0.44,0.82,0.13,0.08,0.21
243.txt,1,48,13,43,12,87,23,63,15,0.72,0.24,0.27,0.06,0.13,0.25,48,37,33.70,30.70,0.55,0.74,3.64,5.15,0.87,14.56,0.68,0.61,11.65,2.41,0.30,0.71,0.13,0.02,0.14
246.txt,1,36,11,31,10,67,20,51,17,0.76,0.33,0.31,0.17,0.70,0.59,36,35,30.40,29.50,0.54,0.70,3.11,4.40,0.85,12.36,0.61,0.61,8.52,2.06,0.27,0.53,0.12,0.04,0.16
248.txt,1,39,12,34,11,59,18,42,12,0.71,0.29,0.31,0.06,0.06,0.17,39,33,35.20,33.10,0.66,0.66,3.59,5.08,0.90,17.44,0.81,0.71,8.47,2.06,0.29,0.81,0.19,0.02,0.21
249.txt,1,47,14,43,13,70,22,54,16,0.77,0.30,0.30,0.12,0.38,0.43,47,36,36.80,37.60,0.67,0.72,3.97,5.62,0.91,19.68,0.80,0.92,20.17,3.18,0.41,0.71,0.13,0.06,0.19
251.txt,1,44,8,40,6,64,16,49,8,0.77,0.16,0.18,0.04,0.04,0.14,44,33,36.70,34.00,0.69,0.66,3.89,5.50,0.91,20.05,0.82,0.85,19.59,3.13,0.47,0.73,0.10,0.02,0.12
252.txt,1,42,13,38,11,56,18,43,12,0.77,0.28,0.31,0.13,0.39,0.44,42,41,38.80,39.60,0.75,0.82,3.97,5.61,0.93,24.46,0.88,0.87,17.39,2.95,0.47,0.90,0.14,0.07,0.21
253.txt,1,38,12,34,11,75,26,52,16,0.69,0.31,0.32,0.09,0.18,0.30,38,32,29.70,29.60,0.51,0.64,3.10,4.39,0.84,11.91,0.65,0.64,8.91,2.11,0.27,0.50,0.15,0.04,0.19
