filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
187.txt,1,32,6,31,5,50,13,44,7,0.88,0.16,0.19,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.70,0.69,12.46,2.50,0.41,0.64,0.07,0.02,0.09
188.txt,1,37,12,28,6,50,13,39,6,0.78,0.15,0.32,0.12,0.36,0.42,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.72,0.68,11.56,2.40,0.44,0.71,0.10,0.05,0.15
191.txt,1,28,6,22,4,50,14,39,7,0.78,0.18,0.21,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.56,0.59,7.68,1.96,0.33,0.45,0.08,0.03,0.10
194.txt,1,37,7,33,6,50,9,45,7,0.90,0.16,0.19,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.73,0.63,10.70,2.31,0.38,0.71,0.20,0.04,0.24
196.txt,1,38,7,34,5,50,11,41,6,0.82,0.15,0.18,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.83,0.86,15.43,2.78,0.44,0.82,0.07,0.10,0.17
197.txt,1,35,10,31,9,50,17,38,10,0.76,0.26,0.29,0.05,0.05,0.16,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.82,0.85,14.45,2.69,0.45,0.69,0.08,0.05,0.13
198.txt,1,37,11,33,9,50,13,44,10,0.88,0.23,0.30,0.08,0.16,0.28,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.75,0.68,11.56,2.40,0.39,0.62,0.16,0.09,0.25
199.txt,1,42,9,39,8,50,12,45,9,0.90,0.20,0.21,0.04,0.04,0.14,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.87,0.92,21.16,3.25,0.51,0.78,0.13,0.07,0.20
200.txt,1,34,4,29,3,50,5,43,3,0.86,0.07,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.67,0.70,13.37,2.59,0.44,0.62,0.07,0.07,0.14
203.txt,1,43,11,40,10,50,11,45,10,0.90,0.22,0.26,0.24,1.44,0.85,43,43,43.00,43.00,0.86,0.86,4.30,6.08,0.96,44.07,0.89,0.88,19.36,3.11,0.49,1.00,0.09,0.07,0.16
204.txt,1,36,7,32,5,50,11,44,8,0.88,0.18,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.73,0.67,8.00,2.00,0.27,0.70,0.18,0.11,0.30
205.txt,1,33,5,30,4,50,13,41,7,0.82,0.17,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,0.87,17.39,2.95,0.49,0.62,0.10,0.02,0.12
206.txt,1,33,8,30,7,50,12,43,8,0.86,0.19,0.24,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.70,0.67,10.67,2.31,0.37,0.55,0.14,0.05,0.19
208.txt,1,31,5,26,4,50,9,37,5,0.74,0.14,0.16,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.70,0.72,9.39,2.17,0.35,0.62,0.08,0.00,0.08
209.txt,1,36,10,32,9,50,12,45,10,0.90,0.22,0.28,0.07,0.15,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.71,0.63,10.70,2.31,0.38,0.80,0.11,0.04,0.16
211.txt,1,34,7,30,6,50,10,40,7,0.80,0.17,0.21,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.75,0.75,11.25,2.37,0.38,0.60,0.17,0.05,0.23
213.txt,1,29,5,26,4,50,9,45,6,0.90,0.13,0.17,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.58,0.50,7.00,1.87,0.31,0.57,0.09,0.09,0.18
