filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
299.txt,1,36,10,29,7,50,15,35,9,0.70,0.26,0.28,0.08,0.08,0.20,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.92,11.08,2.35,0.34,0.62,0.23,0.03,0.26
301.txt,1,39,10,34,9,50,11,39,9,0.78,0.23,0.26,0.11,0.21,0.32,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.87,0.84,13.47,2.60,0.41,0.80,0.15,0.10,0.26
306.txt,1,34,9,30,8,50,12,37,10,0.74,0.27,0.26,0.12,0.24,0.34,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.81,0.88,13.24,2.57,0.41,0.58,0.19,0.03,0.22
308.txt,1,35,9,31,8,50,14,37,9,0.74,0.24,0.26,0.11,0.22,0.33,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.84,0.83,12.50,2.50,0.41,0.80,0.14,0.08,0.22
310.txt,1,36,10,31,9,50,14,37,9,0.74,0.24,0.28,0.07,0.07,0.19,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,0.79,8.64,2.08,0.30,0.83,0.22,0.05,0.27
314.txt,1,34,10,30,9,50,11,36,9,0.72,0.25,0.29,0.12,0.24,0.34,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.83,0.76,9.94,2.23,0.36,0.83,0.14,0.06,0.19
315.txt,1,32,9,28,8,50,11,37,8,0.74,0.22,0.28,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.76,0.79,8.64,2.08,0.30,0.73,0.14,0.03,0.16
316.txt,1,34,10,28,8,50,11,35,8,0.70,0.23,0.29,0.20,0.60,0.55,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.80,0.80,9.60,2.19,0.34,0.70,0.20,0.06,0.26
320.txt,1,32,12,29,11,50,18,35,13,0.70,0.37,0.38,0.20,0.60,0.55,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.83,0.87,11.27,2.37,0.37,0.69,0.17,0.03,0.20
321.txt,1,36,10,30,8,50,10,36,8,0.72,0.22,0.28,0.06,0.06,0.17,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.72,9.39,2.17,0.36,1.00,0.11,0.11,0.22
322.txt,1,32,13,28,12,50,20,33,13,0.66,0.39,0.41,0.17,0.33,0.41,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.85,0.83,8.33,2.04,0.30,0.80,0.15,0.03,0.18
323.txt,1,32,10,27,9,50,11,33,9,0.66,0.27,0.31,0.09,0.09,0.21,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.82,0.73,5.82,1.71,0.24,0.75,0.21,0.09,0.30
327.txt,1,35,10,30,9,50,13,35,9,0.70,0.26,0.29,0.07,0.07,0.18,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.86,0.80,9.60,2.19,0.34,0.83,0.17,0.06,0.23
328.txt,1,34,10,30,9,50,17,38,12,0.76,0.32,0.29,0.13,0.27,0.37,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,0.87,11.27,2.37,0.34,0.75,0.16,0.05,0.21
332.txt,1,32,8,27,7,50,16,36,10,0.72,0.28,0.25,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.75,0.77,7.69,1.96,0.28,0.67,0.14,0.11,0.25
337.txt,1,35,14,31,13,50,18,37,13,0.74,0.35,0.40,0.07,0.07,0.18,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.84,0.73,8.07,2.01,0.30,0.83,0.24,0.03,0.27
340.txt,1,34,13,29,12,50,16,34,12,0.68,0.35,0.38,0.10,0.10,0.22,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.85,0.70,4.90,1.57,0.21,0.91,0.29,0.06,0.35
