filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\811.txt,1,28,6,17,5,50,6,25,5,0.50,0.20,0.21,0.17,0.17,0.29,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.68,0.67,2.67,1.15,0.16,0.60,0.12,0.04,0.16
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\917.txt,1,32,4,16,4,50,7,22,7,0.44,0.32,0.12,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.73,1.00,3.00,1.22,0.14,0.67,0.09,0.05,0.14
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\582.txt,1,33,6,18,5,50,11,22,8,0.44,0.36,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.82,0.75,2.25,1.06,0.14,0.90,0.23,0.05,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\683.txt,1,34,6,23,6,50,7,29,7,0.58,0.24,0.18,0.11,0.11,0.24,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,0.78,5.44,1.65,0.24,0.70,0.10,0.21,0.31
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\555.txt,1,40,6,22,6,50,6,27,6,0.54,0.22,0.15,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.81,0.80,3.20,1.26,0.15,0.67,0.26,0.11,0.37
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\652.txt,1,38,2,21,2,50,2,27,2,0.54,0.07,0.05,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.78,0.86,5.14,1.60,0.22,0.75,0.15,0.07,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\748.txt,1,36,7,22,7,50,7,26,7,0.52,0.27,0.19,0.14,0.14,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,0.86,5.14,1.60,0.23,0.75,0.19,0.08,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\549.txt,1,36,4,24,4,50,4,28,4,0.56,0.14,0.11,0.12,0.12,0.25,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.88,6.12,1.75,0.25,0.91,0.18,0.07,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\552.txt,1,36,4,24,4,50,6,29,6,0.58,0.21,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,5.00,1.58,0.17,0.86,0.21,0.07,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\511.txt,1,38,7,24,7,50,7,27,7,0.54,0.26,0.18,0.11,0.11,0.24,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.89,0.89,7.11,1.89,0.30,0.85,0.15,0.04,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\676.txt,1,39,5,24,5,50,5,30,5,0.60,0.17,0.13,0.29,0.57,0.53,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.80,1.00,7.00,1.87,0.23,0.64,0.10,0.17,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\698.txt,1,36,9,25,9,50,9,30,9,0.60,0.30,0.25,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.75,2.25,1.06,0.10,0.78,0.23,0.03,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\659.txt,1,36,9,23,8,50,10,28,9,0.56,0.32,0.25,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,4.00,1.41,0.14,0.76,0.18,0.04,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\891.txt,1,31,3,19,3,50,4,27,4,0.54,0.15,0.10,0.11,0.11,0.24,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.70,1.00,9.00,2.12,0.33,0.45,0.15,0.04,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\721.txt,1,38,6,25,6,50,6,29,6,0.58,0.21,0.16,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.86,0.67,2.67,1.15,0.14,0.82,0.31,0.10,0.41
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\691.txt,1,31,4,15,4,50,8,23,8,0.46,0.35,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,1.00,3.00,1.22,0.13,0.64,0.17,0.00,0.17
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\644.txt,1,35,5,18,5,50,7,29,7,0.58,0.24,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.62,1.00,5.00,1.58,0.17,0.55,0.14,0.10,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\682.txt,1,31,3,20,3,50,3,29,3,0.58,0.10,0.10,0.14,0.14,0.27,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.69,0.57,2.29,1.07,0.14,0.64,0.28,0.03,0.31
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\616.txt,1,30,4,19,4,50,4,26,4,0.52,0.15,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.73,0.67,1.33,0.82,0.08,0.73,0.27,0.08,0.35
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\529.txt,1,34,3,20,3,50,3,23,3,0.46,0.13,0.09,0.25,0.25,0.35,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.87,0.75,2.25,1.06,0.13,1.00,0.22,0.17,0.39
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\850.txt,1,37,3,19,3,50,3,26,3,0.52,0.12,0.08,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.73,0.80,3.20,1.26,0.15,0.77,0.19,0.04,0.23
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\908.txt,1,35,5,22,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.85,1.00,7.00,1.87,0.27,0.71,0.15,0.04,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\799.txt,1,32,3,17,3,50,5,29,5,0.58,0.17,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.59,0.50,1.50,0.87,0.10,0.47,0.24,0.03,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\918.txt,1,35,6,20,6,50,6,25,6,0.50,0.24,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.80,1.00,4.00,1.41,0.16,0.69,0.20,0.12,0.32
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\609.txt,1,36,6,19,5,50,6,25,5,0.50,0.20,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,0.67,1.33,0.82,0.08,0.67,0.28,0.12,0.40
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\813.txt,1,35,4,23,4,50,4,29,4,0.58,0.14,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,0.83,4.17,1.44,0.17,0.79,0.10,0.00,0.10
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\772.txt,1,37,8,24,8,50,9,28,9,0.56,0.32,0.22,0.40,0.80,0.63,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,5.00,1.58,0.18,0.86,0.21,0.04,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\776.txt,1,34,6,20,6,50,9,26,8,0.52,0.31,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.77,1.00,3.00,1.22,0.12,0.67,0.15,0.12,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\623.txt,1,30,5,19,5,50,5,27,5,0.54,0.19,0.17,0.10,0.10,0.22,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.70,0.70,4.90,1.57,0.26,0.62,0.07,0.07,0.15
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\823.txt,1,36,4,21,4,50,4,26,4,0.52,0.15,0.11,0.25,0.50,0.50,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,1.00,8.00,2.00,0.31,0.82,0.12,0.08,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\802.txt,1,39,6,24,6,50,7,26,7,0.52,0.27,0.15,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.92,1.00,6.00,1.73,0.23,0.92,0.19,0.04,0.23
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\861.txt,1,39,10,23,9,50,10,27,9,0.54,0.33,0.26,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.85,0.75,2.25,1.06,0.11,0.87,0.22,0.04,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\722.txt,1,36,5,19,5,50,5,23,5,0.46,0.22,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,4.00,1.41,0.17,0.83,0.22,0.04,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\667.txt,1,40,9,27,9,50,9,29,9,0.58,0.31,0.23,0.25,0.25,0.35,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.93,1.00,4.00,1.41,0.14,0.92,0.38,0.00,0.38
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\726.txt,1,37,6,23,6,50,9,28,9,0.56,0.32,0.16,0.22,0.44,0.47,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,1.00,9.00,2.12,0.32,0.75,0.14,0.04,0.18
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\766.txt,1,36,8,23,8,50,8,27,8,0.54,0.30,0.22,0.43,1.29,0.80,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,7.00,1.87,0.26,0.86,0.11,0.07,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\544.txt,1,34,5,22,5,50,5,28,5,0.56,0.18,0.15,0.22,0.44,0.47,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,0.67,4.00,1.41,0.21,0.75,0.11,0.14,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\856.txt,1,37,4,22,4,50,4,27,4,0.54,0.15,0.11,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,0.80,3.20,1.26,0.15,0.75,0.26,0.11,0.37
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\536.txt,1,29,2,15,2,50,3,23,3,0.46,0.13,0.07,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.65,0.75,2.25,1.06,0.13,0.67,0.09,0.00,0.09
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\787.txt,1,31,2,17,2,50,2,26,2,0.52,0.08,0.06,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,0.60,1.80,0.95,0.12,0.55,0.19,0.15,0.35
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\523.txt,1,38,8,22,7,50,8,30,7,0.60,0.23,0.21,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.73,0.88,6.12,1.75,0.23,0.54,0.23,0.03,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\723.txt,1,35,5,20,5,50,5,24,5,0.48,0.21,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,0.83,4.17,1.44,0.21,0.77,0.12,0.08,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\863.txt,1,37,5,24,5,50,5,28,5,0.56,0.18,0.14,0.14,0.14,0.27,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,7.00,1.87,0.25,0.83,0.21,0.04,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\892.txt,1,30,4,20,4,50,5,29,5,0.58,0.17,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.69,0.67,2.67,1.15,0.14,0.64,0.17,0.10,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\834.txt,1,25,4,16,4,50,5,28,5,0.56,0.18,0.16,0.20,0.40,0.45,25,25,25.00,25.00,0.50,0.50,2.50,3.54,0.82,9.59,0.57,0.60,3.60,1.34,0.21,0.55,0.11,0.04,0.14
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\617.txt,1,35,9,20,8,50,11,24,10,0.48,0.42,0.26,0.33,0.67,0.58,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,6.00,1.73,0.25,0.73,0.21,0.04,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\585.txt,1,42,11,28,10,50,11,30,10,0.60,0.33,0.26,0.40,0.80,0.63,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.93,1.00,5.00,1.58,0.17,0.91,0.33,0.10,0.43
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\685.txt,1,31,5,17,5,50,7,26,7,0.52,0.27,0.16,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,0.50,0.50,0.50,0.04,0.50,0.31,0.08,0.38
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\833.txt,1,33,6,20,6,50,6,27,6,0.54,0.22,0.18,0.25,0.50,0.50,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.74,0.75,4.50,1.50,0.22,0.71,0.11,0.07,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\836.txt,1,37,7,23,7,50,8,27,8,0.54,0.30,0.19,0.17,0.17,0.29,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,1.00,6.00,1.73,0.22,0.83,0.22,0.07,0.30
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\830.txt,1,35,6,21,5,50,7,29,6,0.58,0.21,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.72,1.00,6.00,1.73,0.21,0.56,0.14,0.10,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\737.txt,1,36,6,24,6,50,6,29,6,0.58,0.21,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,6.00,1.73,0.21,0.62,0.28,0.07,0.34
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\858.txt,1,36,6,24,6,50,7,30,7,0.60,0.23,0.17,0.25,0.25,0.35,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.80,1.00,4.00,1.41,0.13,0.71,0.23,0.10,0.33
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\670.txt,1,37,5,22,5,50,5,27,5,0.54,0.19,0.14,0.20,0.20,0.32,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,1.00,5.00,1.58,0.19,0.73,0.19,0.07,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\916.txt,1,41,7,28,7,50,8,35,8,0.70,0.23,0.17,0.00,0.00,0.00,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.80,0.75,2.25,1.06,0.09,0.87,0.29,0.09,0.37
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\702.txt,1,32,3,19,2,50,4,28,3,0.56,0.11,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.68,1.00,5.00,1.58,0.18,0.59,0.14,0.04,0.18
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\577.txt,1,36,6,22,6,50,6,27,6,0.54,0.22,0.17,0.25,0.50,0.50,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,1.00,8.00,2.00,0.30,0.62,0.15,0.07,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\631.txt,1,31,4,20,4,50,5,32,5,0.64,0.16,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.62,0.67,1.33,0.82,0.06,0.53,0.28,0.03,0.31
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\810.txt,1,38,8,23,7,50,9,27,8,0.54,0.30,0.21,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.85,0.86,5.14,1.60,0.22,0.85,0.22,0.00,0.22
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\851.txt,1,33,9,22,9,50,10,29,10,0.58,0.34,0.27,0.20,0.20,0.32,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.76,0.80,3.20,1.26,0.14,0.71,0.21,0.00,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\880.txt,1,40,7,23,7,50,7,25,7,0.50,0.28,0.17,0.50,1.00,0.71,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.92,1.00,4.00,1.41,0.16,0.93,0.16,0.08,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\778.txt,1,33,2,21,2,50,2,28,2,0.56,0.07,0.06,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.75,0.86,5.14,1.60,0.21,0.75,0.07,0.07,0.14
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\798.txt,1,34,6,21,6,50,6,31,6,0.62,0.19,0.18,0.18,0.36,0.43,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.68,0.73,5.82,1.71,0.26,0.56,0.10,0.03,0.13
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\598.txt,1,34,8,22,8,50,11,29,11,0.58,0.38,0.24,0.20,0.20,0.32,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.76,0.80,3.20,1.26,0.14,0.75,0.14,0.10,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\593.txt,1,40,7,22,6,50,7,24,6,0.48,0.25,0.17,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.92,1.00,2.00,1.00,0.08,0.88,0.21,0.04,0.25
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\920.txt,1,38,13,24,13,50,16,30,16,0.60,0.53,0.34,0.50,1.50,0.87,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.80,1.00,6.00,1.73,0.20,0.71,0.23,0.03,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\534.txt,1,33,4,19,4,50,6,27,6,0.54,0.22,0.12,0.25,0.50,0.50,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.70,0.75,4.50,1.50,0.22,0.55,0.11,0.15,0.26
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\898.txt,1,37,5,20,5,50,5,25,5,0.50,0.20,0.14,0.14,0.14,0.27,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.80,1.00,7.00,1.87,0.28,0.64,0.16,0.00,0.16
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\637.txt,1,37,8,23,8,50,9,31,9,0.62,0.29,0.22,0.17,0.17,0.29,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.74,0.67,2.67,1.15,0.13,0.79,0.16,0.13,0.29
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\620.txt,1,32,7,19,7,50,10,28,10,0.56,0.36,0.22,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.68,0.83,4.17,1.44,0.18,0.60,0.14,0.04,0.18
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\727.txt,1,33,5,20,5,50,6,30,6,0.60,0.20,0.15,0.33,0.67,0.58,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.67,0.83,4.17,1.44,0.17,0.57,0.20,0.07,0.27
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\501.txt,1,36,9,24,9,50,10,29,10,0.58,0.34,0.25,0.25,0.50,0.50,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,8.00,2.00,0.28,0.82,0.21,0.07,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\671.txt,1,31,4,19,4,50,4,28,4,0.56,0.14,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,0.67,2.67,1.15,0.14,0.71,0.14,0.07,0.21
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\767.txt,1,31,4,17,4,50,5,25,5,0.50,0.20,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,0.75,2.25,1.06,0.12,0.54,0.16,0.12,0.28
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\601.txt,1,36,6,25,6,50,6,30,6,0.60,0.20,0.17,0.22,0.44,0.47,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.89,7.11,1.89,0.27,0.73,0.20,0.10,0.30
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\780.txt,1,37,5,18,5,50,6,21,6,0.42,0.29,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,5.00,1.58,0.24,0.80,0.19,0.05,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\864.txt,1,32,4,18,4,50,4,23,4,0.46,0.17,0.12,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.78,0.83,4.17,1.44,0.22,0.67,0.30,0.13,0.43
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\638.txt,1,38,4,22,3,50,5,28,4,0.56,0.14,0.11,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.79,1.00,6.00,1.73,0.21,0.73,0.18,0.11,0.29
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\693.txt,1,33,3,20,3,50,3,26,3,0.52,0.12,0.09,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.77,1.00,7.00,1.87,0.27,0.64,0.12,0.04,0.15
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\744.txt,1,30,2,19,2,50,2,29,2,0.58,0.07,0.07,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.66,0.78,5.44,1.65,0.24,0.59,0.07,0.03,0.10
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\508.txt,1,39,5,22,4,50,5,27,4,0.54,0.15,0.13,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.81,1.00,5.00,1.58,0.19,0.64,0.22,0.07,0.30
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\815.txt,1,35,6,20,6,50,7,25,7,0.50,0.28,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.80,1.00,6.00,1.73,0.24,0.67,0.20,0.04,0.24
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\764.txt,1,37,8,23,8,50,9,28,9,0.56,0.32,0.22,0.29,0.57,0.53,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,0.86,5.14,1.60,0.21,0.90,0.25,0.07,0.32
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\867.txt,1,37,2,24,2,50,2,29,2,0.58,0.07,0.05,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,1.00,5.00,1.58,0.17,0.64,0.21,0.14,0.34
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\893.txt,1,34,3,20,3,50,3,26,3,0.52,0.12,0.09,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.77,0.62,3.12,1.25,0.19,0.77,0.12,0.08,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\535.txt,1,32,3,22,3,50,4,31,4,0.62,0.13,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.71,0.88,6.12,1.75,0.23,0.60,0.16,0.03,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\573.txt,1,29,4,16,4,50,5,26,5,0.52,0.19,0.14,0.17,0.17,0.29,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.62,0.50,1.50,0.87,0.12,0.54,0.15,0.08,0.23
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\539.txt,1,42,6,29,6,50,6,32,6,0.64,0.19,0.14,0.00,0.00,0.00,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.91,1.00,8.00,2.00,0.25,0.83,0.09,0.09,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\728.txt,1,35,4,19,4,50,5,31,5,0.62,0.16,0.11,0.20,0.20,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.61,0.80,3.20,1.26,0.13,0.59,0.16,0.03,0.19
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\553.txt,1,43,7,25,7,50,7,28,7,0.56,0.25,0.16,0.14,0.14,0.27,43,43,43.00,43.00,0.86,0.86,4.30,6.08,0.96,44.07,0.89,0.86,5.14,1.60,0.21,0.92,0.21,0.11,0.32
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\771.txt,1,35,3,20,3,50,3,24,3,0.48,0.12,0.09,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,5.00,1.58,0.21,0.67,0.21,0.08,0.29
..\data\indiv_files_fixed_length\AIP_A_EN_uncorrected\857.txt,1,32,7,20,7,50,7,29,7,0.58,0.24,0.22,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.69,0.83,4.17,1.44,0.17,0.67,0.14,0.07,0.21
