subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
186,1,37,6,19,4,60,19,29,12,0.48,0.41,0.16,0.17,0.17,0.29,37,15,16.17,16.90,0.62,0.85,3.38,4.78,0.88,15.06,0.66,0.83,4.17,1.44,0.17,0.58,0.10,0.14,0.24
187,1,62,15,41,13,132,31,66,19,0.50,0.29,0.24,0.21,0.64,0.57,62,18,16.52,16.63,0.47,0.86,3.82,5.40,0.85,13.70,0.62,0.79,8.64,2.08,0.17,0.62,0.12,0.06,0.18
188,1,63,19,40,16,114,41,56,27,0.49,0.48,0.30,0.12,0.25,0.35,63,17,17.22,17.60,0.55,0.89,4.17,5.90,0.87,16.43,0.71,0.75,9.00,2.12,0.21,0.58,0.16,0.09,0.25
189,1,61,10,31,6,132,18,69,8,0.52,0.12,0.16,0.00,0.00,0.00,61,19,16.49,16.16,0.46,0.83,3.75,5.31,0.84,13.41,0.45,0.53,4.76,1.54,0.13,0.39,0.09,0.04,0.13
191,1,62,6,35,5,131,17,67,10,0.51,0.15,0.10,0.06,0.06,0.17,62,14,16.64,16.79,0.47,0.82,3.83,5.42,0.85,13.80,0.52,0.59,5.88,1.71,0.15,0.42,0.10,0.07,0.18
193,1,35,7,23,6,55,10,34,8,0.62,0.24,0.20,0.33,0.33,0.41,35,16,17.03,17.21,0.64,0.88,3.34,4.72,0.89,15.43,0.68,1.00,3.00,1.22,0.09,0.60,0.26,0.06,0.32
194,1,51,7,31,6,109,15,56,6,0.51,0.11,0.14,0.00,0.00,0.00,51,16,15.93,14.85,0.47,0.75,3.45,4.88,0.84,12.58,0.55,0.67,4.00,1.41,0.11,0.56,0.09,0.09,0.18
195,1,60,5,35,4,108,9,50,4,0.46,0.08,0.08,0.00,0.00,0.00,60,17,17.32,17.46,0.56,0.92,4.08,5.77,0.87,16.20,0.70,0.69,6.23,1.77,0.18,0.68,0.14,0.12,0.26
196,1,60,15,42,14,104,28,52,17,0.50,0.33,0.25,0.12,0.24,0.34,60,17,16.77,17.04,0.58,0.88,4.16,5.88,0.88,17.03,0.81,0.82,11.53,2.40,0.27,0.74,0.10,0.06,0.15
197,1,65,20,37,16,124,42,55,27,0.44,0.49,0.31,0.14,0.29,0.38,65,18,17.06,17.21,0.52,0.86,4.13,5.84,0.87,15.62,0.67,0.79,8.64,2.08,0.20,0.55,0.13,0.05,0.18
198,1,53,6,29,4,82,10,40,5,0.49,0.12,0.11,0.00,0.00,0.00,53,16,17.84,18.45,0.65,0.93,4.14,5.85,0.90,19.32,0.72,0.88,6.12,1.75,0.17,0.62,0.17,0.12,0.30
199,1,56,11,38,10,105,34,53,17,0.50,0.32,0.20,0.19,0.56,0.53,56,17,15.79,15.65,0.53,0.75,3.86,5.47,0.86,14.96,0.72,0.81,10.56,2.30,0.25,0.62,0.06,0.11,0.17
200,1,56,10,31,6,101,23,55,11,0.54,0.20,0.18,0.15,0.31,0.39,56,16,16.76,17.37,0.55,0.88,3.94,5.57,0.87,15.68,0.56,0.85,9.31,2.16,0.20,0.48,0.09,0.09,0.18
202,1,70,12,41,11,119,26,58,12,0.49,0.21,0.17,0.12,0.12,0.25,70,17,16.96,16.93,0.59,0.83,4.54,6.42,0.89,18.69,0.71,1.00,8.00,2.00,0.14,0.65,0.14,0.09,0.22
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1,29,1,14,0,51,2,22,0,0.43,0.00,0.03,0.00,0.00,0.00,29,18,15.69,15.76,0.57,0.85,2.87,4.06,0.86,11.89,0.64,0.67,1.33,0.82,0.09,0.60,0.14,0.00,0.14
205,1,39,11,25,10,56,12,27,10,0.48,0.37,0.28,0.12,0.12,0.25,39,17,16.91,17.52,0.70,0.88,3.69,5.21,0.91,19.45,0.93,0.88,6.12,1.75,0.26,0.91,0.19,0.11,0.30
206,1,67,9,45,8,135,18,71,9,0.53,0.13,0.13,0.11,0.21,0.32,67,17,16.84,16.53,0.50,0.84,4.08,5.77,0.86,14.92,0.63,0.74,10.32,2.27,0.20,0.59,0.08,0.13,0.21
207,1,57,14,37,13,95,26,48,17,0.51,0.35,0.25,0.06,0.06,0.17,57,16,17.07,17.33,0.60,0.86,4.14,5.85,0.89,17.63,0.77,0.83,12.50,2.50,0.31,0.67,0.08,0.08,0.17
208,1,40,10,23,7,64,18,31,10,0.48,0.32,0.25,0.12,0.12,0.25,40,17,16.11,16.18,0.62,0.85,3.54,5.00,0.89,15.98,0.74,0.88,6.12,1.75,0.23,0.59,0.16,0.03,0.19
209,1,55,12,36,11,118,30,66,19,0.56,0.29,0.22,0.06,0.06,0.17,55,16,16.06,17.11,0.47,0.85,3.58,5.06,0.84,12.95,0.55,0.65,7.12,1.89,0.17,0.42,0.12,0.05,0.17
210,1,44,6,25,4,77,10,45,5,0.58,0.11,0.14,0.00,0.00,0.00,44,18,16.66,17.17,0.57,0.90,3.55,5.01,0.87,14.64,0.56,0.55,3.27,1.28,0.13,0.55,0.11,0.07,0.18
211,1,56,13,33,9,122,35,64,21,0.52,0.33,0.23,0.11,0.11,0.24,56,16,15.75,16.72,0.46,0.79,3.59,5.07,0.84,12.87,0.52,0.78,5.44,1.65,0.11,0.38,0.16,0.05,0.20
213,1,46,9,28,8,94,26,48,15,0.51,0.31,0.20,0.10,0.10,0.22,46,19,15.81,16.16,0.49,0.82,3.35,4.74,0.84,12.54,0.58,0.80,6.40,1.79,0.17,0.46,0.10,0.06,0.17
214,1,56,14,30,11,106,28,52,16,0.49,0.31,0.25,0.18,0.53,0.51,56,16,16.70,17.56,0.53,0.88,3.85,5.44,0.86,14.80,0.58,0.65,7.12,1.89,0.21,0.44,0.10,0.06,0.15
215,1,46,10,25,8,98,31,55,25,0.56,0.45,0.22,0.13,0.27,0.37,46,15,15.99,17.08,0.47,0.85,3.29,4.65,0.84,12.07,0.45,0.53,4.27,1.46,0.15,0.30,0.13,0.05,0.18
218,1,53,5,28,4,106,13,46,5,0.43,0.11,0.09,0.20,0.20,0.32,53,16,16.28,16.39,0.50,0.84,3.64,5.15,0.85,13.63,0.61,1.00,5.00,1.58,0.11,0.52,0.09,0.13,0.22
220,1,49,6,25,3,90,16,48,6,0.53,0.12,0.12,0.10,0.10,0.22,49,18,16.68,16.29,0.54,0.83,3.65,5.17,0.86,14.46,0.52,0.50,2.50,1.12,0.10,0.52,0.10,0.08,0.19
221,1,67,11,36,7,130,20,65,11,0.50,0.17,0.16,0.00,0.00,0.00,67,19,17.40,16.82,0.52,0.87,4.16,5.88,0.86,15.52,0.55,0.50,3.00,1.22,0.09,0.56,0.11,0.05,0.15
222,1,61,9,35,8,111,31,54,16,0.49,0.30,0.15,0.07,0.07,0.19,61,17,16.41,16.62,0.55,0.82,4.09,5.79,0.87,16.09,0.65,0.79,8.64,2.08,0.20,0.47,0.13,0.06,0.19
224,1,42,11,28,10,62,18,38,13,0.61,0.34,0.26,0.00,0.00,0.00,42,18,17.64,17.52,0.68,0.90,3.77,5.33,0.91,18.99,0.74,0.78,5.44,1.65,0.18,0.60,0.13,0.18,0.32
226,1,43,5,24,4,70,6,38,5,0.54,0.13,0.12,0.00,0.00,0.00,43,16,17.11,16.62,0.61,0.80,3.63,5.14,0.89,16.09,0.63,0.71,3.57,1.34,0.13,0.56,0.18,0.08,0.26
227,1,54,10,34,8,82,14,44,9,0.54,0.20,0.19,0.00,0.00,0.00,54,16,17.64,17.43,0.66,0.85,4.22,5.96,0.91,20.19,0.77,1.00,7.00,1.87,0.16,0.65,0.16,0.11,0.27
228,1,65,10,36,7,142,24,74,11,0.52,0.15,0.15,0.00,0.00,0.00,65,17,16.94,17.76,0.46,0.87,3.86,5.45,0.84,13.65,0.49,0.58,6.37,1.78,0.15,0.49,0.08,0.01,0.09
230,1,79,20,49,18,135,42,69,27,0.51,0.39,0.25,0.21,0.84,0.65,79,17,17.48,17.78,0.59,0.88,4.81,6.80,0.89,19.50,0.71,0.84,13.47,2.60,0.23,0.55,0.10,0.12,0.22
232,1,34,12,20,9,48,15,28,12,0.58,0.43,0.35,0.30,0.90,0.67,34,16,16.97,17.86,0.71,0.85,3.47,4.91,0.91,18.87,0.71,0.70,4.90,1.57,0.25,0.73,0.21,0.00,0.21
233,1,48,6,28,5,69,8,36,6,0.52,0.17,0.12,0.00,0.00,0.00,48,16,17.88,17.98,0.70,0.87,4.09,5.78,0.91,21.45,0.78,0.73,5.82,1.71,0.22,0.71,0.00,0.28,0.28
234,1,46,2,23,0,89,7,41,0,0.46,0.00,0.04,0.00,0.00,0.00,46,15,16.62,16.67,0.52,0.82,3.45,4.88,0.85,13.26,0.56,0.75,4.50,1.50,0.15,0.50,0.12,0.07,0.20
235,1,51,13,31,11,79,22,40,15,0.51,0.38,0.25,0.15,0.31,0.39,51,18,17.35,18.70,0.65,0.92,4.06,5.74,0.90,18.95,0.78,0.85,9.31,2.16,0.28,0.61,0.12,0.10,0.23
237,1,57,14,32,13,89,20,46,16,0.52,0.35,0.25,0.18,0.36,0.43,57,18,17.43,16.73,0.64,0.84,4.27,6.04,0.90,19.64,0.70,0.73,5.82,1.71,0.17,0.58,0.09,0.13,0.22
240,1,48,5,24,3,71,12,31,4,0.44,0.13,0.10,0.00,0.00,0.00,48,17,17.20,16.98,0.68,0.88,4.03,5.70,0.91,20.16,0.77,1.00,5.00,1.58,0.16,0.68,0.13,0.06,0.19
241,1,60,7,36,6,119,17,63,9,0.53,0.14,0.12,0.10,0.10,0.22,60,19,16.61,15.93,0.50,0.77,3.89,5.50,0.86,14.49,0.57,0.70,4.90,1.57,0.11,0.62,0.14,0.06,0.21
242,1,35,9,21,8,47,9,25,8,0.53,0.32,0.26,0.17,0.17,0.29,35,17,17.41,17.53,0.74,0.88,3.61,5.11,0.92,21.84,0.84,1.00,6.00,1.73,0.24,0.69,0.16,0.08,0.24
243,1,45,18,28,13,85,42,45,24,0.53,0.53,0.40,0.00,0.00,0.00,45,18,16.37,16.93,0.53,0.84,3.45,4.88,0.86,13.48,0.62,0.83,4.17,1.44,0.11,0.58,0.18,0.02,0.20
244,1,43,7,20,3,64,10,28,4,0.44,0.14,0.16,0.00,0.00,0.00,43,16,17.56,16.74,0.67,0.83,3.80,5.38,0.90,18.89,0.71,0.75,2.25,1.06,0.11,0.73,0.18,0.04,0.21
245,1,55,7,32,6,113,21,59,11,0.52,0.19,0.13,0.00,0.00,0.00,55,17,16.42,16.61,0.49,0.86,3.66,5.17,0.85,13.48,0.54,0.64,4.45,1.49,0.12,0.56,0.14,0.03,0.17
246,1,48,6,24,5,85,10,41,7,0.48,0.17,0.12,0.00,0.00,0.00,48,18,16.91,16.62,0.56,0.88,3.68,5.21,0.87,15.00,0.59,0.56,2.78,1.18,0.12,0.47,0.12,0.12,0.24
247,1,58,9,36,8,94,16,53,11,0.56,0.21,0.16,0.07,0.07,0.18,58,19,17.74,18.04,0.62,0.92,4.23,5.98,0.89,18.57,0.68,0.73,8.07,2.01,0.21,0.61,0.11,0.09,0.21
248,1,58,12,34,11,129,22,64,14,0.50,0.22,0.21,0.07,0.07,0.18,58,17,16.64,16.73,0.45,0.86,3.61,5.11,0.84,12.83,0.53,0.53,4.27,1.46,0.12,0.57,0.09,0.06,0.16
249,1,60,22,36,20,103,34,53,26,0.51,0.49,0.37,0.31,1.56,0.88,60,19,17.34,17.14,0.58,0.87,4.18,5.91,0.88,17.26,0.68,0.56,5.06,1.59,0.17,0.62,0.15,0.08,0.23
