subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
191,1,14,6,7,5,22,10,10,8,0.45,0.80,0.43,1.00,1.00,0.71,14,14,13.24,13.01,0.64,0.70,2.11,2.98,0.85,9.18,0.70,1.00,1.00,0.71,0.10,0.62,0.10,0.00,0.10
193,1,17,7,10,6,26,14,13,9,0.50,0.69,0.41,0.50,0.50,0.50,17,16,14.22,13.86,0.65,0.80,2.36,3.33,0.87,10.85,0.77,1.00,2.00,1.00,0.15,0.67,0.08,0.08,0.15
194,1,13,6,7,4,15,7,7,4,0.47,0.57,0.46,0.67,1.33,0.82,13,13,13,13,0.87,0.87,2.37,3.36,0.95,22.26,1.00,1.00,3.00,1.22,0.43,1.00,0.14,0.00,0.14
195,1,17,7,8,5,19,9,8,5,0.42,0.62,0.41,0.50,0.50,0.50,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,1.00,1.00,2.00,1.00,0.25,1.00,0.00,0.00,0.00
196,1,15,6,8,5,18,9,9,6,0.50,0.67,0.40,0.50,0.50,0.50,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.89,1.00,2.00,1.00,0.22,0.83,0.11,0.00,0.11
197,1,16,6,8,5,20,10,10,7,0.50,0.70,0.38,0.50,0.50,0.50,16,16,16.00,16.00,0.80,0.80,2.53,3.58,0.93,17.47,0.80,1.00,2.00,1.00,0.20,0.71,0.10,0.00,0.10
198,1,14,5,8,5,19,8,11,8,0.58,0.73,0.36,0.50,0.50,0.50,14,14,14,14,0.74,0.74,2.27,3.21,0.90,12.33,0.73,1.00,2.00,1.00,0.18,0.62,0.09,0.00,0.09
199,1,14,5,8,4,15,6,9,5,0.60,0.56,0.36,0.50,0.50,0.50,14,14,14,14,0.93,0.93,2.56,3.61,0.97,46.16,0.89,1.00,2.00,1.00,0.22,0.80,0.11,0.11,0.22
200,1,20,8,13,7,26,11,15,8,0.58,0.53,0.40,0.33,0.33,0.41,20,17,16.35,16.70,0.77,0.85,2.77,3.92,0.92,17.57,0.87,1.00,3.00,1.22,0.20,0.86,0.20,0.07,0.27
202,1,16,6,10,6,17,6,10,6,0.59,0.60,0.38,0.50,0.50,0.50,16,16,16,16,0.94,0.94,2.74,3.88,0.98,57.50,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.10,0.20
203,1,11,4,7,3,13,6,7,3,0.54,0.43,0.36,0.00,0.00,0.00,11,11,11,11,0.85,0.85,2.16,3.05,0.93,17.10,1.00,1.00,2.00,1.00,0.29,1.00,0.14,0.00,0.14
206,1,22,9,15,8,26,10,15,8,0.58,0.53,0.41,0.33,0.33,0.41,22,17,17.52,17.28,0.85,0.85,3.05,4.31,0.95,27.60,1.00,1.00,3.00,1.22,0.20,1.00,0.20,0.13,0.33
207,1,15,5,10,5,17,5,10,5,0.59,0.50,0.33,0.50,0.50,0.50,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.20,0.30
208,1,18,6,11,6,20,6,11,6,0.55,0.55,0.33,0.40,0.80,0.63,18,18,18.00,18.00,0.90,0.90,2.85,4.02,0.96,36.99,1.00,1.00,5.00,1.58,0.45,1.00,0.18,0.00,0.18
209,1,18,8,11,7,23,12,13,9,0.57,0.69,0.44,0.50,0.50,0.50,18,16,16.13,15.50,0.78,0.80,2.65,3.75,0.92,17.42,0.85,1.00,2.00,1.00,0.15,0.75,0.15,0.08,0.23
210,1,18,8,11,7,24,13,14,10,0.58,0.71,0.44,0.50,0.50,0.50,18,16,15.76,14.81,0.75,0.80,2.60,3.67,0.91,15.25,0.79,1.00,2.00,1.00,0.14,0.75,0.14,0.07,0.21
212,1,4,2,4,2,4,2,4,2,1.00,0.50,0.50,0.50,0.50,0.50,4,4,4,4,1.00,1.00,1.41,2.00,1.00,NaN,1.00,1.00,2.00,1.00,0.50,1.00,0.00,0.00,0.00
213,1,15,4,8,4,22,6,11,6,0.50,0.55,0.27,0.50,0.50,0.50,15,15,14.07,14.00,0.68,0.75,2.26,3.20,0.88,10.83,0.73,1.00,2.00,1.00,0.18,0.62,0.09,0.00,0.09
214,1,18,8,11,7,23,9,11,7,0.48,0.64,0.44,0.33,0.33,0.41,18,17,16.15,15.75,0.78,0.85,2.65,3.75,0.92,17.42,1.00,1.00,3.00,1.22,0.27,1.00,0.09,0.00,0.09
215,1,22,6,12,5,28,8,14,7,0.50,0.50,0.27,0.50,0.50,0.50,22,18,16.63,17.13,0.79,0.90,2.94,4.16,0.93,20.00,0.86,1.00,2.00,1.00,0.14,0.78,0.14,0.07,0.21
216,1,18,9,12,8,20,10,13,8,0.65,0.62,0.50,0.25,0.25,0.35,18,18,18.00,18.00,0.90,0.90,2.85,4.02,0.96,36.99,0.92,0.75,2.25,1.06,0.23,1.00,0.08,0.08,0.15
217,1,14,7,9,5,16,8,9,5,0.56,0.56,0.50,0.67,1.33,0.82,14,14,14,14,0.88,0.88,2.47,3.50,0.95,25.00,1.00,1.00,3.00,1.22,0.33,1.00,0.11,0.11,0.22
218,1,18,9,12,8,28,14,15,10,0.54,0.67,0.50,1.00,1.00,0.71,18,15,14.27,12.35,0.64,0.75,2.41,3.40,0.87,10.91,0.80,1.00,1.00,0.71,0.07,0.75,0.07,0.07,0.13
219,1,16,7,11,6,17,7,11,6,0.65,0.55,0.44,0.50,0.50,0.50,16,16,16,16,0.94,0.94,2.74,3.88,0.98,57.50,1.00,1.00,2.00,1.00,0.18,1.00,0.09,0.18,0.27
220,1,17,8,10,7,19,9,10,7,0.53,0.70,0.47,0.50,0.50,0.50,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.00,0.10
221,1,17,4,10,4,23,6,13,6,0.57,0.46,0.24,0.50,0.50,0.50,17,16,15.38,15.25,0.74,0.80,2.51,3.54,0.90,14.12,0.77,1.00,2.00,1.00,0.15,0.62,0.15,0.08,0.23
222,1,30,11,19,10,40,14,22,12,0.55,0.55,0.37,0.38,1.12,0.75,30,17,17.32,17.91,0.75,0.88,3.35,4.74,0.92,20.54,0.86,0.88,6.12,1.75,0.32,0.78,0.18,0.05,0.23
224,1,16,8,11,7,16,8,11,7,0.69,0.64,0.50,0.50,0.50,0.50,16,16,16,16,1.00,1.00,2.83,4.00,1.00,NaN,1.00,1.00,2.00,1.00,0.18,1.00,0.18,0.09,0.27
225,1,16,7,11,6,19,8,12,7,0.63,0.58,0.44,0.67,1.33,0.82,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.92,1.00,3.00,1.22,0.25,0.83,0.08,0.17,0.25
226,1,15,7,9,6,20,10,10,7,0.50,0.70,0.47,0.50,0.50,0.50,15,15,15.00,15.00,0.75,0.75,2.37,3.35,0.90,13.55,0.90,1.00,2.00,1.00,0.20,0.86,0.10,0.00,0.10
228,1,16,7,9,6,19,8,10,7,0.53,0.70,0.44,1.00,1.00,0.71,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.90,1.00,1.00,0.71,0.10,0.83,0.20,0.10,0.30
230,1,30,11,17,9,51,18,22,13,0.43,0.59,0.37,0.33,0.67,0.58,30,16,15.33,15.07,0.59,0.75,2.97,4.20,0.87,12.65,0.77,0.83,4.17,1.44,0.23,0.77,0.09,0.05,0.14
232,1,18,8,11,7,29,17,16,12,0.55,0.75,0.44,0.50,0.50,0.50,18,15,14.29,13.10,0.62,0.75,2.36,3.34,0.86,10.33,0.69,1.00,2.00,1.00,0.12,0.60,0.12,0.06,0.19
233,1,16,8,11,7,23,10,13,8,0.57,0.62,0.50,0.50,0.50,0.50,16,15,14.63,14.00,0.70,0.75,2.36,3.34,0.88,11.77,0.85,1.00,2.00,1.00,0.15,0.86,0.15,0.08,0.23
234,1,10,3,6,3,11,4,7,4,0.64,0.57,0.30,1.00,1.00,0.71,10,10,10,10,0.91,0.91,2.13,3.02,0.96,26.20,0.86,1.00,1.00,0.71,0.14,0.75,0.14,0.14,0.29
235,1,15,8,10,7,18,10,10,7,0.56,0.70,0.53,0.50,0.50,0.50,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,1.00,1.00,2.00,1.00,0.20,1.00,0.10,0.00,0.10
237,1,19,9,12,8,27,15,13,9,0.48,0.69,0.47,0.33,0.33,0.41,19,16,14.77,14.63,0.70,0.80,2.59,3.66,0.89,13.43,0.92,1.00,3.00,1.22,0.23,0.89,0.08,0.00,0.08
