subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
305,1,39,5,35,4,50,6,42,4,0.84,0.10,0.13,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.84,13.47,2.60,0.38,0.88,0.14,0.14,0.29
306,1,36,5,33,4,50,8,43,5,0.86,0.12,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.77,0.71,10.71,2.31,0.35,0.70,0.12,0.14,0.26
310,1,38,7,35,6,50,10,40,6,0.80,0.15,0.18,0.04,0.04,0.14,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.88,0.83,16.67,2.89,0.50,0.86,0.12,0.10,0.23
315,1,36,6,31,5,50,11,39,6,0.78,0.15,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.79,0.82,11.53,2.40,0.36,0.79,0.13,0.03,0.15
316,1,37,9,35,8,50,11,42,9,0.84,0.21,0.24,0.04,0.04,0.14,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,0.80,16.00,2.83,0.48,0.89,0.07,0.12,0.19
321,1,38,6,34,5,50,7,40,5,0.80,0.12,0.16,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.85,0.78,14.09,2.65,0.45,0.88,0.17,0.05,0.23
326,1,40,3,36,1,50,5,42,1,0.84,0.02,0.07,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.86,0.90,16.20,2.85,0.43,0.73,0.14,0.10,0.24
327,1,40,7,37,6,50,10,41,6,0.82,0.15,0.17,0.04,0.04,0.15,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.90,0.83,15.70,2.80,0.46,1.00,0.12,0.10,0.22
330,1,36,5,33,5,50,5,45,5,0.90,0.11,0.14,0.08,0.17,0.29,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.73,0.75,13.50,2.60,0.40,0.71,0.13,0.09,0.22
332,1,35,9,29,6,50,12,40,7,0.80,0.17,0.26,0.04,0.04,0.14,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.72,0.72,12.96,2.55,0.45,0.67,0.05,0.10,0.15
337,1,39,10,35,9,50,14,38,10,0.76,0.26,0.26,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.92,0.88,13.24,2.57,0.39,0.92,0.08,0.13,0.21
339,1,38,4,35,4,50,4,44,4,0.88,0.09,0.11,0.04,0.04,0.14,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.80,0.77,15.38,2.77,0.45,1.00,0.11,0.09,0.20
342,1,39,5,35,4,50,5,44,4,0.88,0.09,0.13,0.04,0.04,0.15,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.80,0.83,15.70,2.80,0.43,0.78,0.09,0.11,0.20
346,1,32,8,29,6,50,17,38,6,0.76,0.16,0.25,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.76,0.73,11.64,2.41,0.42,0.70,0.13,0.03,0.16
