subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
856,1,33,9,24,9,50,9,29,9,0.58,0.31,0.27,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.83,1.00,3.00,1.22,0.10,0.72,0.21,0.07,0.28
536,1,33,6,21,6,50,6,24,6,0.48,0.25,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.88,1.00,1.00,0.71,0.04,0.82,0.21,0.04,0.25
787,1,32,9,21,9,50,12,29,12,0.58,0.41,0.28,0.50,0.50,0.50,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,1.00,2.00,1.00,0.07,0.50,0.28,0.17,0.45
523,1,35,7,22,7,50,8,26,8,0.52,0.31,0.20,0.33,0.33,0.41,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.85,1.00,3.00,1.22,0.12,0.71,0.23,0.12,0.35
723,1,28,4,18,4,50,6,25,6,0.50,0.24,0.14,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.72,0.50,0.50,0.50,0.04,0.58,0.20,0.20,0.40
863,1,33,8,22,8,50,11,30,11,0.60,0.37,0.24,0.67,1.33,0.82,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,1.00,3.00,1.22,0.10,0.62,0.23,0.07,0.30
617,1,37,5,24,5,50,5,27,5,0.54,0.19,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,1.00,3.00,1.22,0.11,0.82,0.15,0.11,0.26
833,1,31,8,22,8,50,10,29,10,0.58,0.34,0.26,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.76,0.67,1.33,0.82,0.07,0.65,0.24,0.07,0.31
858,1,34,6,22,6,50,8,27,8,0.54,0.30,0.18,0.50,0.50,0.50,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.81,1.00,2.00,1.00,0.07,0.75,0.19,0.00,0.19
916,1,31,5,17,5,50,6,24,6,0.48,0.25,0.16,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.71,1.00,2.00,1.00,0.08,0.54,0.29,0.08,0.38
702,1,33,5,19,5,50,5,24,5,0.48,0.21,0.15,0.33,0.33,0.41,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.79,1.00,3.00,1.22,0.12,0.69,0.25,0.04,0.29
593,1,37,6,21,6,50,6,24,6,0.48,0.25,0.16,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.88,1.00,4.00,1.41,0.17,0.77,0.29,0.00,0.29
534,1,28,7,18,7,50,11,28,11,0.56,0.39,0.25,0.33,0.33,0.41,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.64,0.67,1.33,0.82,0.07,0.50,0.21,0.07,0.29
637,1,36,7,20,7,50,8,24,8,0.48,0.33,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,2.00,1.00,0.08,0.69,0.25,0.12,0.38
620,1,35,9,22,9,50,9,25,9,0.50,0.36,0.26,0.50,0.50,0.50,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.88,1.00,2.00,1.00,0.08,0.82,0.20,0.04,0.24
727,1,34,5,20,5,50,5,24,5,0.48,0.21,0.15,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.83,1.00,2.00,1.00,0.08,0.80,0.12,0.12,0.25
767,1,31,4,21,4,50,4,26,4,0.52,0.15,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.81,1.00,3.00,1.22,0.12,0.67,0.23,0.08,0.31
780,1,34,7,19,7,50,9,24,9,0.48,0.38,0.21,0.50,0.50,0.50,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,1.00,2.00,1.00,0.08,0.64,0.29,0.04,0.33
