"SubjectCode"	"Gender"	"Track"	"Nationality"	"Group"	"DropOut"	"DropOutBinary"	"SchoolMean"	"SchoolDutch"	"SchoolEnglish"	"CoursesOutsideProgramme"	"Exemption"	"PassedBSA"	"EC_Obtained"	"Weighted_Grade"	"EC_Taken"	"Mean_Grade"	"LD"	"LS"	"LV"	"Course1_Grade"	"Course2_Grade"	"Course3_Grade"	"Course4_Grade"	"Course5_Grade"	"Course6_Grade"	"Course7_Grade"	"Course8_Grade"	"Course9_Grade"	"Course10_Grade"	"Course11_Grade"	"Course12_Grade"	"Course13_Grade"	"Course1_EC_Worth"	"Course2_EC_Worth"	"Course3_EC_Worth"	"Course4_EC_Worth"	"Course5_EC_Worth"	"Course6_EC_Worth"	"Course7_EC_Worth"	"Course8_EC_Worth"	"Course9_EC_Worth"	"Course10_EC_Worth"	"Course11_EC_Worth"	"Course12_EC_Worth"	"Course13_EC_Worth"	"Course1_EC_Obtained"	"Course2_EC_Obtained"	"Course3_EC_Obtained"	"Course4_EC_Obtained"	"Course5_EC_Obtained"	"Course6_EC_Obtained"	"Course7_EC_Obtained"	"Course8_EC_Obtained"	"Course9_EC_Obtained"	"Course10_EC_Obtained"	"Course11_EC_Obtained"	"Course12_EC_Obtained"	"Course13_EC_Obtained"	"Course1_Weighted"	"Course2_Weighted"	"Course3_Weighted"	"Course4_Weighted"	"Course5_Weighted"	"Course6_Weighted"	"Course7_Weighted"	"Course8_Weighted"	"Course9_Weighted"	"Course10_Weighted"	"Course11_Weighted"	"Course12_Weighted"	"Course13_Weighted"	"Course1_Passed"	"Course2_Passed"	"Course3_Passed"	"Course4_Passed"	"Course5_Passed"	"Course6_Passed"	"Course7_Passed"	"Course8_Passed"	"Course9_Passed"	"Course10_Passed"	"Course11_Passed"	"Course12_Passed"	"Course13_Passed"
300	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.78	7	7	0	0	"Yes"	60	435	60	7.25	0.57	0.14	17.3533333333333	7.5	7	7.5	6	7	7.5	6	8	7	7	7.5	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	35	45	18	21	22.5	24	48	42	7	45	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
301	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.91	7	6	0	0	"Yes"	60	470	60	7.83333333333333	0.526666666666667	0.23	17.2166666666667	7.5	8.5	8.5	7.5	7.5	7	8	8.5	7	7	6.5	8.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	42.5	51	22.5	22.5	21	32	51	42	7	39	51	51	1	1	1	1	1	1	1	1	1	1	1	1	1
302	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.64	7	7	0	0	"Yes"	54	393.5	60	6.55833333333333	NA	NA	NA	7.5	6	5	7.5	6.5	7	7	7.5	6.5	7	6	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	37.5	30	30	22.5	19.5	21	28	45	39	7	36	36	42	1	1	0	1	1	1	1	1	1	1	1	1	1
303	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.42	7	8	0	0	"Yes"	54	417.5	60	6.95833333333333	0.486666666666667	0.15	16.9466666666667	6	7.5	7.5	7.5	7.5	8	8.5	7	7	7	4.5	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	0	6	6	30	37.5	45	22.5	22.5	24	34	42	42	7	27	39	45	1	1	1	1	1	1	1	1	1	1	0	1	1
304	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"DuringYear1"	1	6.27	6	8	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.91	7	8	0	0	"Yes"	54	424	60	7.06666666666667	0.556666666666667	0.173333333333333	17.75	7.5	8	4	6	6	6.5	6.5	7.5	7	7	8	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	37.5	40	24	18	18	19.5	26	45	42	7	48	48	51	1	1	0	1	1	1	1	1	1	1	1	1	1
306	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.92	7	7	0	0	"Yes"	60	528.5	60	8.80833333333333	0.51	0.156666666666667	17.19	9.5	9.5	8	8.5	9	8	9.5	9.5	7.5	7	8.5	9.5	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	47.5	47.5	48	25.5	27	24	38	57	45	7	51	57	54	1	1	1	1	1	1	1	1	1	1	1	1	1
307	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.8	7	7	0	0	"Yes"	60	413.5	60	6.89166666666667	NA	NA	NA	6	6	7	6	9	8.5	7.5	8.5	7	7	6	6	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	30	42	18	27	25.5	30	51	42	7	36	36	39	1	1	1	1	1	1	1	1	1	1	1	1	1
308	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	434	60	7.23333333333333	0.546666666666667	0.153333333333333	17.4366666666667	7	8.5	7.5	6.5	6.5	6.5	6	7.5	6.5	7	7.5	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	35	42.5	45	19.5	19.5	19.5	24	45	39	7	45	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
309	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.2	5	6	0	0	"Yes"	42	386	60	6.43333333333333	0.456666666666667	0.27	17.8566666666667	6.5	7.5	5	6.5	6	8.5	6	7.5	5	7	4	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	0	1	0	6	6	32.5	37.5	30	19.5	18	25.5	24	45	30	7	24	42	51	1	1	0	1	1	1	1	1	0	1	0	1	1
310	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.23	7	8	0	0	"Yes"	60	483	60	8.05	0.533333333333333	0.22	16.4466666666667	8	8	8	8	10	8	9	9.5	7	7	6.5	8	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	40	48	24	30	24	36	57	42	7	39	48	48	1	1	1	1	1	1	1	1	1	1	1	1	1
311	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"DuringYear1"	1	6.5	6	6	0	0	"No"	4	51	9	5.66666666666667	NA	NA	NA	5	NA	NA	NA	NA	NA	6.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	4	0	0	0	0	0	0	25	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
312	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.36	6	6	0	0	"Yes"	60	445	60	7.41666666666667	NA	NA	NA	8.5	8	6.5	6.5	7.5	6.5	7.5	8.5	7.5	7	7.5	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	40	39	19.5	22.5	19.5	30	51	45	7	45	36	48	1	1	1	1	1	1	1	1	1	1	1	1	1
313	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	6.27	7	8	0	0	"No"	26	274.5	53	5.17924528301887	NA	NA	NA	6	6	5	8.5	7	5	7.5	1.5	4	NA	4	NA	6	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	0	4	0	0	0	0	0	6	30	30	30	25.5	21	15	30	9	24	0	24	0	36	1	1	0	1	1	0	1	0	0	0	0	0	1
314	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.27	7	6	0	0	"Yes"	60	439.5	60	7.325	0.556666666666667	0.233333333333333	17.1466666666667	6	6.5	7	8	6.5	7.5	8.5	9	7	7	8	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	32.5	42	24	19.5	22.5	34	54	42	7	48	39	45	1	1	1	1	1	1	1	1	1	1	1	1	1
315	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	7.75	7	8	0	0	"Yes"	60	494.5	60	8.24166666666667	0.54	0.186666666666667	17.5766666666667	8	9	8	8	8.5	7	9.5	9	8	7	7	8	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	45	48	24	25.5	21	38	54	48	7	42	48	54	1	1	1	1	1	1	1	1	1	1	1	1	1
316	"M"	"Dutch"	"German"	"German in Dutch track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	60	433	60	7.21666666666667	0.55	0.22	17.9366666666667	6.5	8.5	7.5	6	7.5	6.5	6	7.5	7.5	7	6	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	42.5	45	18	22.5	19.5	24	45	45	7	36	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1
317	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.36	8	8	0	0	"Yes"	60	486	60	8.1	0.486666666666667	0.263333333333333	17.1166666666667	7.5	8.5	7.5	8	8.5	8.5	9	8.5	7	7	8.5	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	42.5	45	24	25.5	25.5	36	51	42	7	51	48	51	1	1	1	1	1	1	1	1	1	1	1	1	1
318	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	6.75	7	6	0	0	"Yes"	60	443.5	60	7.39166666666667	0.523333333333333	0.173333333333333	17.2666666666667	6	7.5	7	6	9	8	7.5	8.5	7.5	7	7	7.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	37.5	42	18	27	24	30	51	45	7	42	45	45	1	1	1	1	1	1	1	1	1	1	1	1	1
319	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	6.7	6	7	0	0	"Yes"	60	503.5	60	8.39166666666667	NA	NA	NA	8.5	9.5	8	9	8.5	9	9	9	7.5	7	6.5	9	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	42.5	47.5	48	27	25.5	27	36	54	45	7	39	54	51	1	1	1	1	1	1	1	1	1	1	1	1	1
320	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.57	6	6	0	0	"Yes"	60	426	60	7.1	NA	NA	NA	6.5	7.5	6.5	6	10	7	7	8.5	6.5	7	7	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	37.5	39	18	30	21	28	51	39	7	42	36	45	1	1	1	1	1	1	1	1	1	1	1	1	1
321	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.85	7	8	0	0	"Yes"	44	387.5	59	6.56779661016949	0.533333333333333	0.183333333333333	17.1233333333333	9	7.5	5	6.5	6.5	4	8	8	4	NA	6	6.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	0	4	6	0	0	6	6	6	45	37.5	30	19.5	19.5	12	32	48	24	0	36	39	45	1	1	0	1	1	0	1	1	0	0	1	1	1
322	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	462	60	7.7	0.59	0.19	16.32	8	7.5	7	7.5	10	7	8.5	9	7.5	7	7.5	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	37.5	42	22.5	30	21	34	54	45	7	45	36	48	1	1	1	1	1	1	1	1	1	1	1	1	1
323	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.09	7	8	0	0	"Yes"	48	395	60	6.58333333333333	NA	NA	NA	6.5	6.5	8	7	7	8	8	7.5	6.5	7	4.5	5	6	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	0	0	6	32.5	32.5	48	21	21	24	32	45	39	7	27	30	36	1	1	1	1	1	1	1	1	1	1	0	0	1
324	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	6.42	6	7	0	0	"Yes"	60	456.5	60	7.60833333333333	0.59	0.14	17.2	6	9.5	7.5	7.5	9.5	7	7.5	9	7	7	6.5	6.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	47.5	45	22.5	28.5	21	30	54	42	7	39	39	51	1	1	1	1	1	1	1	1	1	1	1	1	1
325	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.27	6	6	0	0	"Yes"	45	371	60	6.18333333333333	NA	NA	NA	6	7	4	5	6.5	6.5	8	6.5	7.5	7	4	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	3	3	4	6	6	1	0	6	6	30	35	24	15	19.5	19.5	32	39	45	7	24	36	45	1	1	0	0	1	1	1	1	1	1	0	1	1
326	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7.69	8	8	0	0	"Yes"	60	426.5	60	7.10833333333333	0.526666666666667	0.133333333333333	17.6133333333333	6.5	6.5	6.5	6	8.5	9	6.5	7	7	7	7	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	32.5	39	18	25.5	27	26	42	42	7	42	42	51	1	1	1	1	1	1	1	1	1	1	1	1	1
327	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.82	7	8	0	0	"Yes"	60	487.5	60	8.125	0.523333333333333	0.166666666666667	17.5566666666667	8	6.5	8.5	6.5	8	8.5	9	9	8.5	7	8	8.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	32.5	51	19.5	24	25.5	36	54	51	7	48	51	48	1	1	1	1	1	1	1	1	1	1	1	1	1
328	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.5	7	6	0	0	"Yes"	60	406.5	60	6.775	NA	NA	NA	6	6	7	6.5	8.5	7.5	6.5	7	7.5	7	6	6.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	30	42	19.5	25.5	22.5	26	42	45	7	36	39	42	1	1	1	1	1	1	1	1	1	1	1	1	1
330	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.18	6	6	0	0	"Yes"	60	425	60	7.08333333333333	0.503333333333333	0.21	15.6433333333333	8	7.5	7	8	8.5	7	6	7.5	7	7	6	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	40	37.5	42	24	25.5	21	24	45	42	7	36	36	45	1	1	1	1	1	1	1	1	1	1	1	1	1
331	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	7	7	7	0	0	"Yes"	54	449.5	60	7.49166666666667	0.533333333333333	0.176666666666667	17.6033333333333	6	8.5	8.5	7	6.5	7.5	8.5	9.5	7	7	4.5	7.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	0	6	6	30	42.5	51	21	19.5	22.5	34	57	42	7	27	45	51	1	1	1	1	1	1	1	1	1	1	0	1	1
333	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	NA	NA	NA	0	0	"Yes"	54	408	60	6.8	NA	NA	NA	7.5	7	5	6.5	6.5	7.5	6	7	7	7	6	7	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	37.5	35	30	19.5	19.5	22.5	24	42	42	7	36	42	51	1	1	0	1	1	1	1	1	1	1	1	1	1
334	"V"	"Dutch"	"German"	"German in Dutch track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	436.5	60	7.275	NA	NA	NA	6	7.5	8	7.5	8	7.5	8	7	7.5	7	6	7.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	37.5	48	22.5	24	22.5	32	42	45	7	36	45	45	1	1	1	1	1	1	1	1	1	1	1	1	1
335	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"DuringYear1"	1	6.75	6	7	0	0	"No"	0	45	9	5	NA	NA	NA	5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	6.38	6	7	0	0	"No"	20	250	47	5.31914893617021	0.55	0.25	18.0566666666667	6	6	5	8	6	4	7	4.5	4	NA	4.5	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	0	4	0	0	0	0	0	0	30	30	30	24	18	12	28	27	24	0	27	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0
337	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.55	6	6	0	0	"Yes"	54	423.5	60	7.05833333333333	0.5	0.216666666666667	17.65	8.5	6.5	5	7	8.5	8	8.5	8	6.5	7	6.5	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	42.5	32.5	30	21	25.5	24	34	48	39	7	39	36	45	1	1	0	1	1	1	1	1	1	1	1	1	1
338	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"DuringYear1"	1	6.25	5	7	0	0	"No"	0	54.5	15	3.63333333333333	NA	NA	NA	2.5	NA	4	NA	NA	NA	4.5	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	24	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.67	6	6	0	0	"Yes"	42	353.5	59	5.99152542372881	0.53	0.133333333333333	18.2	6.5	4.5	6.5	7	7.5	7	6	7	6.5	NA	4	4.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	6	3	3	3	4	6	6	0	0	0	6	32.5	22.5	39	21	22.5	21	24	42	39	0	24	27	39	1	0	1	1	1	1	1	1	1	0	0	0	1
340	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	7	7	9	0	0	"Yes"	47	370	59	6.27118644067797	0.47	0.133333333333333	16.97	6.5	6	4	6	7	7.5	7.5	8.5	6	NA	6	4.5	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	0	6	0	6	32.5	30	24	18	21	22.5	30	51	36	0	36	27	42	1	1	0	1	1	1	1	1	1	0	1	0	1
341	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"DuringYear1"	1	6.91	6	7	0	0	"No"	15	140.5	26	5.40384615384615	NA	NA	NA	6	5	4	6.5	6	NA	6	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	5	0	0	3	3	0	4	0	0	0	0	0	0	30	25	24	19.5	18	0	24	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0
342	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.5	6	8	0	0	"Yes"	60	435	60	7.25	0.543333333333333	0.146666666666667	18.12	6	7	7.5	7	7.5	6.5	7.5	8	7	7	6	7.5	9	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	30	35	45	21	22.5	19.5	30	48	42	7	36	45	54	1	1	1	1	1	1	1	1	1	1	1	1	1
343	"M"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"AfterYear1"	1	6.6	6	7	0	0	"Yes"	47	374.5	59	6.34745762711864	NA	NA	NA	7.5	7	5	6	8.5	6.5	6.5	7	4	NA	6	6	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	0	0	6	6	6	37.5	35	30	18	25.5	19.5	26	42	24	0	36	36	45	1	1	0	1	1	1	1	1	0	0	1	1	1
344	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6.83	6	7	0	0	"Yes"	60	442	60	7.36666666666667	0.476666666666667	0.263333333333333	17.3333333333333	6.5	7.5	8	6.5	8.5	7	8	8.5	7.5	7	6	6.5	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	32.5	37.5	48	19.5	25.5	21	32	51	45	7	36	39	48	1	1	1	1	1	1	1	1	1	1	1	1	1
345	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	6	6	6	0	0	"Yes"	54	426	60	7.1	NA	NA	NA	6	6.5	5	8	9.5	7	8.5	7.5	7.5	7	7.5	7	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	3	4	6	6	1	6	6	6	30	32.5	30	24	28.5	21	34	45	45	7	45	42	42	1	1	0	1	1	1	1	1	1	1	1	1	1
346	"V"	"Dutch"	"Dutch"	"Dutch in Dutch track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	417	60	6.95	0.51	0.156666666666667	16.89	7.5	6.5	7	7	9	7	7	8	6.5	7	6	6	7	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	37.5	32.5	42	21	27	21	28	48	39	7	36	36	42	1	1	1	1	1	1	1	1	1	1	1	1	1
500	"M"	"English"	"Dutch"	"Dutch in English track"	"DuringYear1"	1	7.5	7	9	1	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.08	5	7	1	0	"Yes"	42	336	60	5.6	NA	NA	NA	6	7	5	4	8	4	6	1	6	7	6	6	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	0	3	0	4	0	6	1	6	6	6	30	35	30	12	24	12	24	6	36	7	36	36	48	1	1	0	0	1	0	1	0	1	1	1	1	1
502	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.5	6	8	0	0	"No"	38	326	56	5.82142857142857	NA	NA	NA	6	6	4	6	8	NA	8	3	4	NA	6	7	8	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	0	3	3	0	4	0	0	0	6	6	6	30	30	24	18	24	0	32	18	24	0	36	42	48	1	1	0	1	1	0	1	0	0	0	1	1	1
503	"M"	"English"	"Dutch"	"Dutch in English track"	"DuringYear1"	1	6.91	7	7	1	0	"No"	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"No"	38	325.5	59	5.51694915254237	NA	NA	NA	6	6	6.5	4	6	7.5	6	3.5	4	NA	4.5	6.5	6.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	0	0	0	0	6	6	30	30	39	12	18	22.5	24	21	24	0	27	39	39	1	1	1	0	1	1	1	0	0	0	0	1	1
505	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	51	383.5	60	6.39166666666667	NA	NA	NA	7.5	7.5	6.5	4.5	6	7	6	6	4	7	6	7.5	7.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	0	3	3	4	6	0	1	6	6	6	37.5	37.5	39	13.5	18	21	24	36	24	7	36	45	45	1	1	1	0	1	1	1	1	0	1	1	1	1
506	"V"	"English"	"German"	"German in English track"	"No"	0	NA	NA	NA	0	0	"Yes"	60	483.5	60	8.05833333333333	0.483333333333333	0.163333333333333	17.44	9	9	7	7.5	7.5	8.5	7	8	7.5	7	7.5	9.5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	6	6	1	6	6	6	45	45	42	22.5	22.5	25.5	28	48	45	7	45	57	51	1	1	1	1	1	1	1	1	1	1	1	1	1
507	"M"	"English"	"Dutch"	"Dutch in English track"	"No"	0	NA	NA	NA	1	0	"No"	22	232	37	6.27027027027027	0.463333333333333	0.0766666666666667	16.3733333333333	NA	7.5	5	4.5	8	7	6	5	7.5	7	NA	NA	NA	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	0	0	3	3	4	0	6	1	0	0	0	0	37.5	30	13.5	24	21	24	30	45	7	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0
508	"V"	"English"	"German"	"German in English track"	"AfterYear1"	1	NA	NA	NA	0	0	"Yes"	42	404.5	60	6.74166666666667	NA	NA	NA	7.5	8	8	6	10	7	6.5	5	4	7	7	5	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	5	5	6	3	3	3	4	0	0	1	6	0	6	37.5	40	48	18	30	21	26	30	24	7	42	30	51	1	1	1	1	1	1	1	0	0	1	1	0	1
509	"V"	"English"	"Dutch"	"Dutch in English track"	"No"	0	6.85	7	8	0	1	"Yes"	52	421	55	7.65454545454545	NA	NA	NA	NA	8.5	8	8.5	9	4	7	8	7.5	7	6.5	8	8.5	5	5	6	3	3	3	4	6	6	1	6	6	6	0	5	6	3	3	0	4	6	6	1	6	6	6	0	42.5	48	25.5	27	12	28	48	45	7	39	48	51	0	1	1	1	1	0	1	1	1	1	1	1	1
